ID,Recipient,Effort,Reward,chosen,Outcome,Success,Force_norm
20,2,6,3,0,1,1,0.062917
20,2,5,5,1,8,1,0.73343
20,2,4,6,1,10,1,0.72896
20,1,2,2,1,2,1,0.47948
20,2,2,6,1,10,1,0.50324
20,2,4,3,1,4,1,0.59739
20,1,6,6,1,10,1,0.95794
20,2,6,4,1,6,1,0.93255
20,1,5,3,1,4,1,0.79532
20,2,2,4,1,6,1,0.50586
20,2,2,3,1,4,1,0.44551
20,1,4,4,1,6,1,0.794
20,1,5,2,1,2,1,0.78098
20,2,6,5,0,1,1,0.045879
20,2,5,6,0,1,1,0.067724
20,1,3,2,1,2,1,0.59033
20,2,5,4,1,6,1,0.82596
20,1,3,4,1,6,1,0.53146
20,2,3,4,1,6,1,0.62978
20,2,3,5,1,8,1,0.56554
20,2,2,2,1,2,1,0.48648
20,1,6,5,1,8,1,0.90854
20,1,4,3,1,4,1,0.69901
20,1,6,4,1,6,1,0.94996
20,2,3,2,1,2,1,0.64872
20,1,5,4,1,6,1,0.75314
20,1,5,6,1,10,1,0.83067
20,2,4,4,1,6,1,0.75355
20,2,6,3,0,1,1,0.080941
20,2,4,2,0,1,1,0.058623
20,1,3,5,1,8,1,0.728
20,1,5,5,1,8,1,0.79867
20,2,6,2,0,1,1,0.08739
20,1,3,6,1,10,1,0.58785
20,1,2,6,1,10,1,0.56928
20,1,2,4,1,6,1,0.49289
20,2,3,3,1,4,1,0.62544
20,1,2,5,1,8,1,0.52156
20,1,6,2,1,2,1,0.93996
20,2,4,5,1,8,1,0.58839
20,2,5,2,0,1,1,0.046798
20,2,3,6,1,10,1,0.59444
20,1,6,3,1,4,1,0.80763
20,1,3,3,1,4,1,0.5644
20,1,4,6,1,10,1,0.68402
20,2,2,5,1,8,1,0.45788
20,1,4,2,1,2,1,0.48336
20,1,2,3,1,4,1,0.61017
20,2,6,6,0,1,1,0.035638
20,1,4,5,1,8,1,0.75202
20,2,5,3,1,4,1,0.83452
20,2,4,5,1,8,1,0.66904
20,1,3,4,1,6,1,0.62433
20,1,4,3,1,4,1,0.62855
20,2,6,5,0,1,1,0.058106
20,2,5,5,0,1,1,0.036458
20,1,2,6,1,10,1,0.53696
20,1,6,3,1,4,1,0.82474
20,1,3,2,1,2,1,0.65073
20,2,6,4,0,1,1,0.052789
20,1,4,6,1,10,1,0.80097
20,2,5,3,1,4,1,0.83894
20,2,6,2,0,1,1,0.07653
20,1,5,3,1,4,1,0.85836
20,2,2,3,1,4,1,0.56673
20,2,2,5,1,8,1,0.4959
20,2,3,6,1,10,1,0.64476
20,1,5,5,1,8,1,0.80874
20,2,4,2,1,2,1,0.82723
20,1,2,5,1,8,1,0.53356
20,2,2,4,1,6,1,0.56425
20,1,2,4,1,6,1,0.51911
20,2,5,4,0,1,1,0.053172
20,1,3,3,1,4,1,0.54701
20,2,2,2,1,2,1,0.56539
20,2,3,4,1,6,1,0.69501
20,1,6,4,1,6,1,0.95623
20,2,3,5,1,8,1,0.64088
20,1,6,5,1,8,1,0.88291
20,1,5,6,1,10,1,0.8285
20,1,3,6,1,10,1,0.64711
20,1,4,4,1,6,1,0.70364
20,2,6,3,0,1,1,0.076627
20,2,2,6,1,10,1,0.50072
20,2,3,3,1,4,1,0.60583
20,1,2,2,1,2,1,0.51461
20,2,6,6,0,1,1,0.07015
20,1,2,3,1,4,1,0.50128
20,2,4,6,1,10,1,0.76042
20,1,5,2,1,2,1,0.67558
20,1,4,2,1,2,1,0.82458
20,2,5,2,0,1,1,0.075238
20,1,6,6,1,10,1,1
20,2,4,3,1,4,1,0.76194
20,2,3,2,1,2,1,0.63326
20,1,3,5,1,8,1,0.67816
20,1,4,5,1,8,1,0.86479
20,2,5,6,1,10,1,0.83385
20,2,4,4,1,6,1,0.67369
20,1,6,2,1,2,1,0.96572
20,1,5,4,1,6,1,0.87274
20,2,4,5,1,8,1,0.71239
20,1,2,6,1,10,1,0.61641
20,2,6,4,0,1,1,0.059522
20,2,5,3,0,1,1,0.048298
20,1,4,6,1,10,1,0.64745
20,1,2,5,1,8,1,0.56578
20,1,4,5,1,8,1,0.76523
20,2,3,6,1,10,1,0.73899
20,1,6,2,1,2,1,0.88869
20,1,6,5,1,8,1,0.97452
20,1,2,4,1,6,1,0.67973
20,2,4,4,1,6,1,0.74768
20,1,5,6,1,10,1,0.86746
20,1,2,3,1,4,1,0.52836
20,2,2,4,1,6,1,0.64705
20,1,3,3,1,4,1,0.61925
20,1,5,5,1,8,1,0.83327
20,2,3,2,1,2,1,0.77915
20,1,5,2,1,2,1,0.89672
20,2,6,3,0,1,1,0.076372
20,2,4,2,1,2,1,0.74376
20,2,6,5,0,1,1,0.048971
20,1,4,4,1,6,1,0.71518
20,2,6,2,0,1,1,0.07183
20,2,5,4,0,1,1,0.056447
20,1,3,2,1,2,1,0.69509
20,1,6,3,1,4,1,0.70186
20,2,4,3,1,4,1,0.73473
20,2,2,2,1,2,1,0.51621
20,1,6,6,1,10,1,0.88349
20,1,3,5,1,8,1,0.57579
20,1,5,4,1,6,1,0.84996
20,2,3,3,1,4,1,0.63884
20,1,3,4,1,6,1,0.61892
20,2,5,6,0,1,1,0.049277
20,1,2,2,1,2,1,0.55485
20,2,3,4,1,6,1,0.42417
20,2,5,2,0,1,1,0.044348
20,1,4,3,1,4,1,0.58525
20,1,4,2,1,2,1,0.65096
20,2,4,6,1,10,1,0.76667
20,1,6,4,1,6,1,0.84156
20,2,2,6,1,10,1,0.64452
20,2,2,3,1,4,1,0.57931
20,2,5,5,0,1,1,0.076049
20,1,5,3,1,4,1,0.86578
20,2,2,5,1,8,1,0.54763
20,2,3,5,1,8,1,0.68845
20,2,6,6,0,1,1,0.069509
20,1,3,6,1,10,1,0.6249
21,2,2,6,1,10,1,0.48684
21,1,3,6,1,10,1,0.55604
21,2,4,4,1,6,1,0.68642
21,2,5,2,0,1,1,0.027112
21,2,3,4,1,6,1,0.56341
21,1,6,6,1,10,1,0.85956
21,1,2,5,1,8,1,0.42825
21,2,4,3,1,4,1,0.68286
21,2,6,5,1,8,1,0.88197
21,2,5,5,1,8,1,0.76633
21,1,6,2,0,1,1,0.037053
21,1,2,2,1,2,1,0.47751
21,2,2,4,1,6,1,0.49302
21,1,6,5,1,8,1,0.82582
21,1,5,5,1,8,1,0.76212
21,2,2,5,1,8,1,0.49156
21,1,4,6,1,10,1,0.73415
21,2,3,3,1,4,1,0.60768
21,2,3,6,1,10,1,0.64175
21,1,2,4,1,6,1,0.51443
21,2,4,2,0,1,1,0.025476
21,1,5,2,0,1,1,0.016917
21,2,6,2,0,1,1,0.021372
21,1,4,3,1,4,1,0.64853
21,2,5,3,1,4,1,0.88724
21,1,2,6,1,10,1,0.41731
21,1,4,4,1,0,0,0.55417
21,2,4,5,1,8,1,0.76103
21,2,6,6,1,10,1,1
21,1,4,2,0,1,1,0.045174
21,1,5,6,1,10,1,0.8376
21,2,4,6,1,10,1,0.76992
21,2,3,5,1,8,1,0.67351
21,1,6,3,0,1,1,0.039509
21,2,2,3,1,4,1,0.47239
21,1,6,4,1,6,1,0.93979
21,1,3,2,1,2,1,0.64658
21,2,2,2,1,2,1,0.5174
21,2,5,6,1,10,1,0.80075
21,1,3,3,1,4,1,0.5765
21,1,4,5,1,8,1,0.77014
21,2,6,4,0,1,1,0.027589
21,1,5,3,1,4,1,0.77593
21,1,3,5,1,8,1,0.60247
21,2,5,4,1,6,1,0.79964
21,1,3,4,1,6,1,0.62901
21,1,2,3,1,4,1,0.51005
21,1,5,4,1,6,1,0.79977
21,2,3,2,1,2,1,0.59273
21,2,6,3,0,1,1,0.038887
21,2,5,5,1,8,1,0.81254
21,2,4,6,1,10,1,0.73652
21,1,2,2,1,2,1,0.45694
21,2,2,6,1,10,1,0.48492
21,2,4,3,1,4,1,0.71251
21,1,6,6,1,10,1,0.92419
21,2,6,4,0,1,1,0.03939
21,1,5,3,1,4,1,0.80137
21,2,2,4,1,6,1,0.42457
21,2,2,3,1,4,1,0.47265
21,1,4,4,1,6,1,0.61817
21,1,5,2,0,1,1,0.030708
21,2,6,5,1,8,1,0.94478
21,2,5,6,1,10,1,0.83009
21,1,3,2,1,2,1,0.4997
21,2,5,4,1,6,1,0.85052
21,1,3,4,1,6,1,0.58634
21,2,3,4,1,6,1,0.63218
21,2,3,5,1,8,1,0.60691
21,2,2,2,1,2,1,0.43336
21,1,6,5,1,8,1,0.83437
21,1,4,3,1,4,1,0.68151
21,1,6,4,1,6,1,0.89888
21,2,3,2,1,2,1,0.56133
21,1,5,4,1,6,1,0.78651
21,1,5,6,1,10,1,0.78835
21,2,4,4,1,6,1,0.6768
21,2,6,3,0,1,1,0.063461
21,2,4,2,0,1,1,0.040975
21,1,3,5,1,8,1,0.6049
21,1,5,5,1,8,1,0.81447
21,2,6,2,0,1,1,0.046622
21,1,3,6,1,10,1,0.55206
21,1,2,6,1,10,1,0.48792
21,1,2,4,1,6,1,0.40514
21,2,3,3,1,4,1,0.60029
21,1,2,5,1,8,1,0.48399
21,1,6,2,0,1,1,0.041521
21,2,4,5,1,8,1,0.67704
21,2,5,2,0,1,1,0.031702
21,2,3,6,1,10,1,0.52878
21,1,6,3,0,1,1,0.042481
21,1,3,3,1,4,1,0.59827
21,1,4,6,1,10,1,0.68195
21,2,2,5,1,8,1,0.52194
21,1,4,2,0,1,1,0.035475
21,1,2,3,1,4,1,0.46883
21,2,6,6,1,10,1,0.91249
21,1,4,5,1,8,1,0.77998
21,2,5,3,0,1,1,0.049329
21,2,4,5,1,8,1,0.713
21,1,3,4,1,6,1,0.5931
21,1,4,3,1,4,1,0.70623
21,2,6,5,1,8,1,0.89966
21,2,5,5,1,8,1,0.85063
21,1,2,6,1,10,1,0.51878
21,1,6,3,0,1,1,0.034791
21,1,3,2,1,2,1,0.60201
21,2,6,4,1,6,1,0.87312
21,1,4,6,1,10,1,0.72394
21,2,5,3,1,4,1,0.81682
21,2,6,2,0,1,1,0.036222
21,1,5,3,1,4,1,0.78632
21,2,2,3,1,4,1,0.52186
21,2,2,5,1,8,1,0.48706
21,2,3,6,1,10,1,0.57447
21,1,5,5,1,8,1,0.76669
21,2,4,2,1,2,1,0.75643
21,1,2,5,1,8,1,0.53925
21,2,2,4,1,6,1,0.51365
21,1,2,4,1,6,1,0.48143
21,2,5,4,1,6,1,0.78334
21,1,3,3,1,4,1,0.59974
21,2,2,2,1,2,1,0.53462
21,2,3,4,1,6,1,0.57999
21,1,6,4,1,6,1,0.95895
21,2,3,5,1,8,1,0.47637
21,1,6,5,1,8,1,0.93358
21,1,5,6,1,10,1,0.805
21,1,3,6,1,10,1,0.60281
21,1,4,4,1,6,1,0.74029
21,2,6,3,0,1,1,0.05633
21,2,2,6,1,10,1,0.57157
21,2,3,3,1,4,1,0.60303
21,1,2,2,1,2,1,0.49887
21,2,6,6,1,10,1,0.93763
21,1,2,3,1,4,1,0.47258
21,2,4,6,1,10,1,0.70428
21,1,5,2,0,1,1,0.044639
21,1,4,2,0,1,1,0.069216
21,2,5,2,0,1,1,0.048025
21,1,6,6,1,10,1,0.81603
21,2,4,3,1,4,1,0.61965
21,2,3,2,1,2,1,0.59491
21,1,3,5,1,8,1,0.62127
21,1,4,5,1,8,1,0.7241
21,2,5,6,1,10,1,0.82477
21,2,4,4,1,6,1,0.7044
21,1,6,2,0,1,1,0.039859
21,1,5,4,1,6,1,0.81291
21,2,4,5,1,8,1,0.71192
21,1,2,6,1,10,1,0.46736
21,2,6,4,1,6,1,0.88304
21,2,5,3,0,1,1,0.040215
21,1,4,6,1,10,1,0.64245
21,1,2,5,1,8,1,0.55557
21,1,4,5,1,8,1,0.73857
21,2,3,6,1,10,1,0.6396
21,1,6,2,0,1,1,0.040151
21,1,6,5,1,8,1,0.94215
21,1,2,4,1,6,1,0.4643
21,2,4,4,1,6,1,0.63094
21,1,5,6,1,10,1,0.80507
21,1,2,3,1,4,1,0.50701
21,2,2,4,1,6,1,0.50471
21,1,3,3,1,4,1,0.55938
21,1,5,5,1,8,1,0.83797
21,2,3,2,1,2,1,0.6116
21,1,5,2,0,1,1,0.067986
21,2,6,3,0,1,1,0.044762
21,2,4,2,1,2,1,0.72227
21,2,6,5,1,8,1,0.91152
21,1,4,4,1,6,1,0.67413
21,2,6,2,0,1,1,0.068468
21,2,5,4,1,6,1,0.78691
21,1,3,2,1,2,1,0.57264
21,1,6,3,1,4,1,0.82115
21,2,4,3,1,4,1,0.66867
21,2,2,2,1,2,1,0.5069
21,1,6,6,1,10,1,0.92181
21,1,3,5,1,8,1,0.59552
21,1,5,4,1,6,1,0.82595
21,2,3,3,1,4,1,0.60427
21,1,3,4,1,6,1,0.57036
21,2,5,6,1,10,1,0.78923
21,1,2,2,1,2,1,0.54775
21,2,3,4,1,6,1,0.58933
21,2,5,2,0,1,1,0.038251
21,1,4,3,1,4,1,0.697
21,1,4,2,0,1,1,0.057626
21,2,4,6,1,10,1,0.702
21,1,6,4,1,6,1,0.97925
21,2,2,6,1,10,1,0.47766
21,2,2,3,1,4,1,0.4689
21,2,5,5,1,8,1,0.8133
21,1,5,3,0,1,1,0.066006
21,2,2,5,1,8,1,0.47714
21,2,3,5,1,8,1,0.58644
21,2,6,6,1,10,1,0.88151
21,1,3,6,1,10,1,0.61388
22,2,2,6,1,10,1,0.4316
22,1,3,6,1,10,1,0.59205
22,2,4,4,0,1,1,0.026819
22,2,5,2,0,1,1,0.018447
22,2,3,4,0,1,1,0.018201
22,1,6,6,1,10,1,0.97172
22,1,2,5,1,8,1,0.53956
22,2,4,3,0,1,1,0.018424
22,2,6,5,0,1,1,0.027247
22,2,5,5,0,1,1,0.017395
22,1,6,2,0,1,1,0.024923
22,1,2,2,1,2,1,0.49811
22,2,2,4,1,6,1,0.50167
22,1,6,5,1,8,1,0.95854
22,1,5,5,1,8,1,0.83619
22,2,2,5,1,8,1,0.51744
22,1,4,6,1,10,1,0.75785
22,2,3,3,0,1,1,0.044396
22,2,3,6,1,10,1,0.64243
22,1,2,4,1,6,1,0.5199
22,2,4,2,0,1,1,0.036503
22,1,5,2,0,1,1,0.024693
22,2,6,2,0,1,1,0.031829
22,1,4,3,1,4,1,0.70237
22,2,5,3,0,1,1,0.047879
22,1,2,6,1,10,1,0.49319
22,1,4,4,1,6,1,0.69969
22,2,4,5,0,1,1,0.026047
22,2,6,6,0,1,1,0.041887
22,1,4,2,0,1,1,0.03506
22,1,5,6,1,10,1,0.86299
22,2,4,6,0,1,1,0.051011
22,2,3,5,1,8,1,0.53736
22,1,6,3,0,1,1,0.036167
22,2,2,3,0,1,1,0.024951
22,1,6,4,0,1,1,0.024085
22,1,3,2,1,2,1,0.62269
22,2,2,2,0,1,1,0.030717
22,2,5,6,0,1,1,0.032467
22,1,3,3,1,4,1,0.59601
22,1,4,5,1,8,1,0.70421
22,2,6,4,0,1,1,0.032629
22,1,5,3,0,1,1,0.027826
22,1,3,5,1,8,1,0.57837
22,2,5,4,0,1,1,0.037321
22,1,3,4,1,6,1,0.58155
22,1,2,3,1,4,1,0.50418
22,1,5,4,1,6,1,0.75566
22,2,3,2,0,1,1,0.043106
22,2,6,3,0,1,1,0.032842
22,2,5,5,0,1,1,0.022833
22,2,4,6,0,1,1,0.028617
22,1,2,2,1,2,1,0.44791
22,2,2,6,1,10,1,0.44857
22,2,4,3,0,1,1,0.029786
22,1,6,6,1,10,1,0.91536
22,2,6,4,0,1,1,0.046273
22,1,5,3,1,4,1,0.82744
22,2,2,4,1,6,1,0.44892
22,2,2,3,1,4,1,0.44381
22,1,4,4,1,6,1,0.67868
22,1,5,2,0,1,1,0.048575
22,2,6,5,0,1,1,0.071113
22,2,5,6,0,1,1,0.065696
22,1,3,2,1,2,1,0.58811
22,2,5,4,0,1,1,0.076665
22,1,3,4,1,6,1,0.60802
22,2,3,4,0,1,1,0.052567
22,2,3,5,0,1,1,0.047396
22,2,2,2,1,2,1,0.38192
22,1,6,5,1,8,1,0.93009
22,1,4,3,1,4,1,0.7217
22,1,6,4,0,1,1,0.092344
22,2,3,2,0,1,1,0.036095
22,1,5,4,1,6,1,0.86337
22,1,5,6,1,10,1,0.76511
22,2,4,4,0,1,1,0.064956
22,2,6,3,0,1,1,0.074996
22,2,4,2,0,1,1,0.047847
22,1,3,5,1,8,1,0.59731
22,1,5,5,1,8,1,0.82854
22,2,6,2,0,1,1,0.04823
22,1,3,6,1,10,1,0.47631
22,1,2,6,1,10,1,0.54684
22,1,2,4,1,6,1,0.51326
22,2,3,3,0,1,1,0.046344
22,1,2,5,1,8,1,0.49398
22,1,6,2,0,1,1,0.044591
22,2,4,5,0,1,1,0.032476
22,2,5,2,0,1,1,0.028397
22,2,3,6,0,1,1,0.026942
22,1,6,3,1,4,1,0.94936
22,1,3,3,1,4,1,0.5859
22,1,4,6,1,10,1,0.71783
22,2,2,5,1,8,1,0.48231
22,1,4,2,1,2,1,0.63796
22,1,2,3,1,4,1,0.51526
22,2,6,6,0,1,1,0.045843
22,1,4,5,1,8,1,0.72485
22,2,5,3,0,1,1,0.0569
22,2,4,5,0,1,1,0.032204
22,1,3,4,1,6,1,0.58301
22,1,4,3,1,4,1,0.73707
22,2,6,5,0,1,1,0.059883
22,2,5,5,0,1,1,0.041579
22,1,2,6,1,10,1,0.48501
22,1,6,3,1,4,1,0.81867
22,1,3,2,1,2,1,0.57816
22,2,6,4,0,1,1,0.036099
22,1,4,6,1,10,1,0.69273
22,2,5,3,0,1,1,0.052032
22,2,6,2,0,1,1,0.037736
22,1,5,3,1,4,1,0.77911
22,2,2,3,1,4,1,0.49283
22,2,2,5,1,8,1,0.48354
22,2,3,6,0,1,1,0.043228
22,1,5,5,1,0,0,0.39839
22,2,4,2,0,1,1,0.08686
22,1,2,5,1,8,1,0.51421
22,2,2,4,1,6,1,0.46626
22,1,2,4,1,6,1,0.54287
22,2,5,4,0,1,1,0.035425
22,1,3,3,1,4,1,0.62788
22,2,2,2,0,1,1,0.0705
22,2,3,4,0,1,1,0.059505
22,1,6,4,1,6,1,0.93412
22,2,3,5,0,1,1,0.042086
22,1,6,5,1,8,1,0.88897
22,1,5,6,1,10,1,0.84152
22,1,3,6,1,10,1,0.63353
22,1,4,4,1,6,1,0.75878
22,2,6,3,0,1,1,0.064833
22,2,2,6,1,10,1,0.44571
22,2,3,3,0,1,1,0.040186
22,1,2,2,1,2,1,0.50345
22,2,6,6,0,1,1,0.068585
22,1,2,3,1,4,1,0.47397
22,2,4,6,0,1,1,0.071466
22,1,5,2,1,2,1,0.78913
22,1,4,2,1,2,1,0.77858
22,2,5,2,0,1,1,0.070203
22,1,6,6,1,10,1,0.93315
22,2,4,3,0,1,1,0.047911
22,2,3,2,0,1,1,0.040699
22,1,3,5,1,8,1,0.60825
22,1,4,5,1,8,1,0.75381
22,2,5,6,0,1,1,0.060984
22,2,4,4,0,1,1,0.046984
22,1,6,2,0,1,1,0.04643
22,1,5,4,1,6,1,0.76163
22,2,4,5,0,1,1,0.045243
22,1,2,6,1,10,1,0.52293
22,2,6,4,0,1,1,0.054913
22,2,5,3,0,1,1,0.039562
22,1,4,6,1,10,1,0.72824
22,1,2,5,1,8,1,0.51474
22,1,4,5,1,8,1,0.71842
22,2,3,6,0,1,1,0.065907
22,1,6,2,0,1,1,0.041429
22,1,6,5,1,8,1,0.88876
22,1,2,4,1,6,1,0.49802
22,2,4,4,0,1,1,0.042442
22,1,5,6,1,10,1,0.78934
22,1,2,3,1,4,1,0.49194
22,2,2,4,0,1,1,0.066491
22,1,3,3,1,4,1,0.57669
22,1,5,5,1,8,1,0.80766
22,2,3,2,0,1,1,0.079519
22,1,5,2,0,1,1,0.082199
22,2,6,3,0,1,1,0.049107
22,2,4,2,0,1,1,0.079127
22,2,6,5,0,1,1,0.042722
22,1,4,4,1,6,1,0.58054
22,2,6,2,0,1,1,0.079991
22,2,5,4,0,1,1,0.051724
22,1,3,2,1,2,1,0.57589
22,1,6,3,1,4,1,0.87975
22,2,4,3,0,1,1,0.044728
22,2,2,2,1,2,1,0.46819
22,1,6,6,1,10,1,1
22,1,3,5,1,8,1,0.59993
22,1,5,4,1,6,1,0.85276
22,2,3,3,1,4,1,0.60763
22,1,3,4,1,6,1,0.62132
22,2,5,6,0,1,1,0.054196
22,1,2,2,1,2,1,0.49429
22,2,3,4,0,1,1,0.045668
22,2,5,2,0,1,1,0.040924
22,1,4,3,1,4,1,0.71722
22,1,4,2,1,2,1,0.72575
22,2,4,6,0,1,1,0.048945
22,1,6,4,1,6,1,0.97005
22,2,2,6,1,10,1,0.46893
22,2,2,3,1,4,1,0.47274
22,2,5,5,0,1,1,0.054889
22,1,5,3,1,4,1,0.75549
22,2,2,5,1,8,1,0.48133
22,2,3,5,0,1,1,0.050592
22,2,6,6,0,1,1,0.061938
22,1,3,6,1,10,1,0.63279
23,2,2,6,1,10,1,0.51146
23,1,3,6,1,10,1,0.62188
23,2,4,4,0,1,1,0.074743
23,2,5,2,0,1,1,0.044318
23,2,3,4,1,6,1,0.51917
23,1,6,6,0,1,1,0.05111
23,1,2,5,1,8,1,0.49537
23,2,4,3,0,1,1,0.034869
23,2,6,5,0,1,1,0.059554
23,2,5,5,0,1,1,0.036936
23,1,6,2,0,1,1,0.053986
23,1,2,2,1,2,1,0.52082
23,2,2,4,1,6,1,0.42138
23,1,6,5,1,8,1,0.90697
23,1,5,5,1,8,1,0.85417
23,2,2,5,1,8,1,0.49146
23,1,4,6,1,10,1,0.78227
23,2,3,3,1,0,0,0.52737
23,2,3,6,1,0,0,0.45401
23,1,2,4,1,6,1,0.5568
23,2,4,2,0,1,1,0.05965
23,1,5,2,0,1,1,0.039148
23,2,6,2,0,1,1,0.019909
23,1,4,3,1,4,1,0.80051
23,2,5,3,0,1,1,0.065737
23,1,2,6,1,10,1,0.5276
23,1,4,4,1,6,1,0.72762
23,2,4,5,0,1,1,0.046825
23,2,6,6,0,1,1,0.072571
23,1,4,2,1,2,1,0.70378
23,1,5,6,1,10,1,0.81923
23,2,4,6,1,0,0,0.6191
23,2,3,5,1,8,1,0.62711
23,1,6,3,0,1,1,0.020362
23,2,2,3,0,1,1,0.013262
23,1,6,4,1,6,1,0.92865
23,1,3,2,1,2,1,0.6453
23,2,2,2,1,2,1,0.47435
23,2,5,6,0,1,1,0.069924
23,1,3,3,1,4,1,0.5794
23,1,4,5,1,8,1,0.71291
23,2,6,4,0,1,1,0.055841
23,1,5,3,1,4,1,0.82056
23,1,3,5,1,8,1,0.68405
23,2,5,4,0,1,1,0.018842
23,1,3,4,1,6,1,0.66074
23,1,2,3,1,4,1,0.50141
23,1,5,4,1,6,1,0.79308
23,2,3,2,1,2,1,0.58878
23,2,6,3,0,1,1,0.072387
23,2,5,5,0,1,1,0.05318
23,2,4,6,1,10,1,0.62014
23,1,2,2,1,2,1,0.47509
23,2,2,6,1,10,1,0.45327
23,2,4,3,0,1,1,0.053229
23,1,6,6,1,10,1,0.92763
23,2,6,4,0,1,1,0.070268
23,1,5,3,1,4,1,0.71026
23,2,2,4,1,6,1,0.4465
23,2,2,3,1,4,1,0.4846
23,1,4,4,1,6,1,0.7158
23,1,5,2,0,1,1,0.05847
23,2,6,5,1,0,0,0.65252
23,2,5,6,1,10,1,0.8193
23,1,3,2,1,2,1,0.57249
23,2,5,4,0,1,1,0.13613
23,1,3,4,1,6,1,0.56163
23,2,3,4,1,6,1,0.6297
23,2,3,5,0,1,1,0.079676
23,2,2,2,1,2,1,0.5044
23,1,6,5,0,1,1,0.064917
23,1,4,3,1,4,1,0.70797
23,1,6,4,1,6,1,0.81946
23,2,3,2,1,2,1,0.66222
23,1,5,4,0,1,1,0.093667
23,1,5,6,1,10,1,0.82212
23,2,4,4,0,1,1,0.09379
23,2,6,3,0,1,1,0.10484
23,2,4,2,0,1,1,0.060682
23,1,3,5,1,8,1,0.66711
23,1,5,5,1,8,1,0.60788
23,2,6,2,0,1,1,0.035028
23,1,3,6,1,10,1,0.6237
23,1,2,6,1,10,1,0.5785
23,1,2,4,1,6,1,0.55008
23,2,3,3,1,4,1,0.5866
23,1,2,5,1,8,1,0.53005
23,1,6,2,0,1,1,0.031881
23,2,4,5,0,1,1,0.024495
23,2,5,2,2,0,0,0.023783
23,2,3,6,1,10,1,0.6618
23,1,6,3,1,4,1,0.853
23,1,3,3,1,4,1,0.64362
23,1,4,6,1,10,1,0.67034
23,2,2,5,1,8,1,0.52809
23,1,4,2,1,2,1,0.5553
23,1,2,3,1,4,1,0.591
23,2,6,6,1,0,0,0.70514
23,1,4,5,1,8,1,0.88101
23,2,5,3,0,1,1,0.10831
23,2,4,5,1,8,1,0.81341
23,1,3,4,1,6,1,0.79125
23,1,4,3,1,4,1,0.72411
23,2,6,5,0,1,1,0.089044
23,2,5,5,1,8,1,0.7224
23,1,2,6,1,10,1,0.55745
23,1,6,3,1,4,1,0.92566
23,1,3,2,1,2,1,0.63868
23,2,6,4,0,1,1,0.037135
23,1,4,6,2,0,0,0.14132
23,2,5,3,0,1,1,0.095592
23,2,6,2,0,1,1,0.071435
23,1,5,3,1,4,1,0.88238
23,2,2,3,1,4,1,0.54586
23,2,2,5,1,8,1,0.60045
23,2,3,6,1,10,1,0.53232
23,1,5,5,1,8,1,0.86559
23,2,4,2,1,2,1,0.69916
23,1,2,5,1,8,1,0.59954
23,2,2,4,1,6,1,0.59099
23,1,2,4,1,6,1,0.59698
23,2,5,4,1,6,1,0.79584
23,1,3,3,1,4,1,0.7065
23,2,2,2,1,2,1,0.55953
23,2,3,4,1,6,1,0.65603
23,1,6,4,1,6,1,0.92671
23,2,3,5,1,8,1,0.60403
23,1,6,5,1,8,1,0.92224
23,1,5,6,1,10,1,0.6677
23,1,3,6,1,10,1,0.66917
23,1,4,4,1,6,1,0.75915
23,2,6,3,0,1,1,0.070376
23,2,2,6,1,10,1,0.61895
23,2,3,3,1,4,1,0.71233
23,1,2,2,1,2,1,0.53892
23,2,6,6,1,10,1,1
23,1,2,3,1,4,1,0.63024
23,2,4,6,1,10,1,0.66741
23,1,5,2,1,2,1,0.66305
23,1,4,2,1,2,1,0.71924
23,2,5,2,0,1,1,0.054397
23,1,6,6,1,10,1,0.84363
23,2,4,3,1,4,1,0.62123
23,2,3,2,0,1,1,0.042248
23,1,3,5,1,8,1,0.71982
23,1,4,5,1,8,1,0.9042
23,2,5,6,1,10,1,0.81502
23,2,4,4,0,1,1,0.091114
23,1,6,2,0,1,1,0.09406
23,1,5,4,1,6,1,0.84722
23,2,4,5,1,8,1,0.78515
23,1,2,6,1,10,1,0.65046
23,2,6,4,0,1,1,0.11357
23,2,5,3,0,1,1,0.083803
23,1,4,6,1,10,1,0.6823
23,1,2,5,1,8,1,0.68768
23,1,4,5,1,8,1,0.78542
23,2,3,6,1,10,1,0.63194
23,1,6,2,0,1,1,0.078956
23,1,6,5,1,8,1,0.97989
23,1,2,4,1,6,1,0.5338
23,2,4,4,1,6,1,0.67744
23,1,5,6,1,10,1,0.90723
23,1,2,3,1,4,1,0.54372
23,2,2,4,1,6,1,0.49994
23,1,3,3,1,4,1,0.58409
23,1,5,5,1,8,1,0.88016
23,2,3,2,1,2,1,0.44821
23,1,5,2,1,2,1,0.74748
23,2,6,3,0,1,1,0.034577
23,2,4,2,0,1,1,0.05542
23,2,6,5,1,0,0,0.85945
23,1,4,4,1,6,1,0.61407
23,2,6,2,0,1,1,0.13889
23,2,5,4,0,1,1,0.098715
23,1,3,2,1,2,1,0.72468
23,1,6,3,1,4,1,0.79416
23,2,4,3,1,4,1,0.64376
23,2,2,2,1,2,1,0.58364
23,1,6,6,1,10,1,0.99387
23,1,3,5,1,8,1,0.61041
23,1,5,4,1,6,1,0.88639
23,2,3,3,1,4,1,0.63828
23,1,3,4,1,6,1,0.67299
23,2,5,6,1,10,1,0.76144
